bathrooms,bedrooms,link,listing_type,location,price,purpose,size_sqm,title,source,price_per_sqm,beds_bin
5.0,3,https://www.dubizzle.com.om/en/ad/luxurious-attached-villa-payment-plan-aida-oceana-ID130185347.html,For Sale,"Yiti, Muscat",258316.0,Sale,200.0,Luxurious Attached Villa Payment Plan AIDA OCEANA,dubizzle,1291.58,"(2, 3]"
1.0,1,https://www.dubizzle.com.om/en/ad/luxury-studio-apartment-for-sale-in-wadi-zaha-with-easy-payment-plan-ID130182414.html,For Sale,"Al Seeb, Muscat",42828.0,Sale,200.0,Luxury Studio Apartment for sale in Wadi Zaha with Easy Payment Plan,dubizzle,214.14,"(0, 1]"
2.0,2,https://www.dubizzle.com.om/en/ad/3070-payment-plan-amazing-amenities-sustainable-city-yiti-ID130182384.html,For Sale,"Yiti, Muscat",87656.0,Sale,200.0,30 70 Payment Plan Amazing Amenities Sustainable City Yiti,dubizzle,438.28,"(1, 2]"
2.0,2,https://www.dubizzle.com.om/en/ad/15-down-payment-30-70-payment-plan-sustainable-city-yiti-ID130182383.html,For Sale,"Yiti, Muscat",89400.0,Sale,200.0,15 Down Payment 30 70 Payment Plan Sustainable City Yiti,dubizzle,447.0,"(1, 2]"
2.0,2,https://www.dubizzle.com.om/en/ad/3070-payment-plan-luxurious-layout-sustainable-city-yiti-ID130182381.html,For Sale,"Yiti, Muscat",86790.0,Sale,200.0,30 70 Payment Plan Luxurious Layout Sustainable City Yiti,dubizzle,433.95,"(1, 2]"
7.0,5,https://www.dubizzle.com.om/en/ad/lavish-corner-standalone-4bhk-villa-for-sale-in-wadi-zaha-ID130180493.html,For Sale,"Al Seeb, Muscat",349550.0,Sale,200.0,Lavish Corner Standalone 4BHK Villa For Sale in Wadi Zaha,dubizzle,1747.75,"(4, 6]"
2.0,2,https://www.dubizzle.com.om/en/ad/3070-payment-plan-amazing-facilities-sustainable-city-yiti-ID130180440.html,For Sale,"Yiti, Muscat",86026.0,Sale,200.0,30 70 Payment Plan Amazing Facilities Sustainable City Yiti,dubizzle,430.13,"(1, 2]"
4.0,3,https://www.dubizzle.com.om/en/ad/luxurious-layout-easy-payment-plan-sustainable-city-yiti-ID130180319.html,For Sale,"Yiti, Muscat",216098.0,Sale,200.0,Luxurious Layout Easy Payment Plan Sustainable City Yiti,dubizzle,1080.49,"(2, 3]"
4.0,3,https://www.dubizzle.com.om/en/ad/flexible-payment-plan-5-down-payment-sustainable-city-yiti-ID130180308.html,For Sale,"Yiti, Muscat",213402.0,Sale,200.0,Flexible Payment Plan 5 Down Payment Sustainable City Yiti,dubizzle,1067.01,"(2, 3]"
3.0,2,https://www.dubizzle.com.om/en/ad/5-down-payment-spacious-2br-sustainable-city-yiti-ID130180287.html,For Sale,"Yiti, Muscat",167315.0,Sale,200.0,5 Down Payment Spacious 2BR Sustainable City Yiti,dubizzle,836.575,"(1, 2]"
3.0,2,https://www.dubizzle.com.om/en/ad/payment-plan-waterfront-lifestyle-upscale-2brstudy-bellevue-ID130179383.html,For Sale,"Muscat - Other, Muscat",358700.0,Sale,200.0,Payment Plan Waterfront Lifestyle Upscale 2BR Study Bellevue,dubizzle,1793.5,"(1, 2]"
6.0,6,https://www.dubizzle.com.om/en/ad/sr-ah-155-villa-for-sale-in-al-khoudh-hay-al-kawthar%D9%81%D9%8A%D9%84%D8%A7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8%D8%A7%D9%84%D8%AE%D9%88%D8%B6-ID130468607.html,For Sale,"Al Khoud, Muscat",100000.0,Sale,200.0,SR AH 155 Villa For Sale in Al Khoudh Hay Al Kawthar,dubizzle,500.0,"(4, 6]"
7.0,5,https://www.dubizzle.com.om/en/ad/%D8%AA%D9%88%D9%8A%D9%86-%D9%81%D9%8A%D9%84%D8%A7-%D9%83%D9%88%D8%B1%D9%86%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D8%B3%D9%81%D8%A7%D8%A9-ID129542580.html,For Sale,"Misfah, Muscat",90000.0,Sale,200.0,,dubizzle,450.0,"(4, 6]"
7.0,5,https://www.dubizzle.com.om/en/ad/4-bedroom-extended-villa-for-sale-in-al-mouj-ID130166866.html,For Sale,"The Wave (Almouj), Muscat",395000.0,Sale,200.0,4 Bedroom Extended Villa for Sale In Al Mouj,dubizzle,1975.0,"(4, 6]"
6.0,5,https://www.dubizzle.com.om/en/ad/4-bedroom-villa-al-jissah-muscat-bay-oman-ID130266625.html,For Sale,"Muscat - Other, Muscat",350000.0,Sale,200.0,4 Bedroom Villa Al Jissah Muscat Bay Oman,dubizzle,1750.0,"(4, 6]"
5.0,5,https://www.dubizzle.com.om/en/ad/5-bedroom-villa-for-sale-in-almouj-ID130260558.html,For Sale,"The Wave (Almouj), Muscat",578000.0,Sale,200.0,5 bedroom villa for sale in almouj,dubizzle,2890.0,"(4, 6]"
3.0,3,https://www.dubizzle.com.om/en/ad/apartment-for-sale-in-sultan-haitham-city-muscat-ID130246447.html,For Sale,"Sultan Haitham City, Muscat",53300.0,Sale,200.0,Apartment for Sale in sultan haitham city Muscat,dubizzle,266.5,"(2, 3]"
3.0,3,https://www.dubizzle.com.om/en/ad/apartment-for-sale-with-1-bedroom-in-sultan-haitham-city-ID130246420.html,For Sale,"Sultan Haitham City, Muscat",48100.0,Sale,200.0,Apartment for Sale with 1 bedroom in sultan haitham city,dubizzle,240.5,"(2, 3]"
2.0,2,https://www.dubizzle.com.om/en/ad/villa-for-sale-in-jabel-sifah-with-three-bedrooms-and-majlis-ID129690387.html,For Sale,"Al Sifah, Muscat",183492.0,Sale,200.0,Villa for Sale in Jabel Sifah with three bedrooms and Majlis,dubizzle,917.46,"(1, 2]"
4.0,4,https://www.dubizzle.com.om/en/ad/villa-for-sale-with-5-bhk-in-muscat-yiti-ID129142935.html,For Sale,"Yiti, Muscat",1506534.0,Sale,200.0,Villa for Sale with 5 BHK in Muscat Yiti,dubizzle,7532.67,"(3, 4]"
5.0,3,https://www.dubizzle.com.om/en/ad/villa-for-sale-with-4-bhk-in-muscat-yiti-ID129139657.html,For Sale,"Yiti, Muscat",274596.0,Sale,200.0,Villa for Sale with 4 BHK in Muscat Yiti,dubizzle,1372.98,"(2, 3]"
7.0,5,https://www.dubizzle.com.om/en/ad/7-bedroom-villa-for-sale-in-sultan-haitham-city-ID130246705.html,For Sale,"Sultan Haitham City, Muscat",310000.0,Sale,200.0,7 bedroom villa for sale in sultan haitham city,dubizzle,1550.0,"(4, 6]"
4.0,3,https://www.dubizzle.com.om/en/ad/4-bedroom-apartment-for-sale-in-sultan-haitham-city-muscat-ID130246537.html,For Sale,"Sultan Haitham City, Muscat",204000.0,Sale,200.0,4 bedroom apartment for sale in sultan haitham city muscat,dubizzle,1020.0,"(2, 3]"
4.0,4,https://www.dubizzle.com.om/en/ad/3-bedroom-apartment-for-sale-in-sultan-haitham-city-ID130246525.html,For Sale,"Sultan Haitham City, Muscat",163050.0,Sale,200.0,3 bedroom apartment for sale in sultan haitham city,dubizzle,815.25,"(3, 4]"
3.0,2,https://www.dubizzle.com.om/en/ad/2-bedroom-apartment-for-sale-in-sultan-haitham-city-muscat-ID130246501.html,For Sale,"Sultan Haitham City, Muscat",110000.0,Sale,200.0,2 bedroom apartment for sale in sultan haitham city muscat,dubizzle,550.0,"(1, 2]"
2.0,1,https://www.dubizzle.com.om/en/ad/2-bedroom-apartment-for-sale-in-sultan-haitham-city-ID130246453.html,For Sale,"Sultan Haitham City, Muscat",70850.0,Sale,200.0,2 bedroom apartment for sale in sultan haitham city,dubizzle,354.25,"(0, 1]"
7.0,5,https://www.dubizzle.com.om/en/ad/villa-for-sale-with-5-bedrooms-in-muscat-bay-ID129844542.html,For Sale,"Qantab, Muscat",1025000.0,Sale,200.0,Villa for Sale with 5 Bedrooms in Muscat Bay,dubizzle,5125.0,"(4, 6]"
2.0,2,https://www.dubizzle.com.om/en/ad/apartment-for-sale-in-almouj-marina-2-bedroom-ID129661597.html,For Sale,"The Wave (Almouj), Muscat",245500.0,Sale,200.0,Apartment for Sale in almouj marina 2 bedroom,dubizzle,1227.5,"(1, 2]"
4.0,3,https://www.dubizzle.com.om/en/ad/villa-for-sale-with-4-bedrooms-bytrump-international-hotel-ID129446591.html,For Sale,"Yiti, Muscat",514755.0,Sale,200.0,Villa for Sale with 4 Bedrooms byTrump International Hotel,dubizzle,2573.775,"(2, 3]"
4.0,3,https://www.dubizzle.com.om/en/ad/aparment-for-sale-3bhk-in-muscat-bay-ID129150464.html,For Sale,"Qantab, Muscat",199000.0,Sale,200.0,Aparment for sale 3BHK in Muscat Bay,dubizzle,995.0,"(2, 3]"
2.0,1,https://www.dubizzle.com.om/en/ad/apartment-for-sale-in-al-mouj-with-2-bedrooms-ID129135855.html,For Sale,"The Wave (Almouj), Muscat",175000.0,Sale,200.0,Apartment for Sale in Al Mouj with 2 bedrooms,dubizzle,875.0,"(0, 1]"
6.0,6,https://www.dubizzle.com.om/en/ad/villa-for-sale-in-al-mouj-muscat-with-6-bedrooms-ID129135578.html,For Sale,"The Wave (Almouj), Muscat",1406000.0,Sale,200.0,Villa for Sale in Al Mouj Muscat with 6 Bedrooms,dubizzle,7030.0,"(4, 6]"
7.0,5,https://www.dubizzle.com.om/en/ad/5-bedroom-villa-for-sale-in-almouj-muscat-ID129719343.html,For Sale,"The Wave (Almouj), Muscat",499000.0,Sale,200.0,5 bedroom villa for sale in Almouj Muscat,dubizzle,2495.0,"(4, 6]"
3.0,2,https://www.dubizzle.com.om/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D8%B9%D8%A8%D9%8A%D9%84%D8%A9-%D8%A7%D9%84%D8%AC%D9%86%D9%88%D8%A8%D9%8A%D8%A9-%D8%A8%D8%B3%D8%B9%D8%B1-%D9%85%D8%B9%D9%82%D9%88%D9%84-apartment-for-sale-in-sout-ID130146503.html,For Sale,"Al Maabilah, Muscat",28000.0,Sale,200.0,Apartment for Sale in Sout,dubizzle,140.0,"(1, 2]"
1.0,1,https://www.dubizzle.com.om/en/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%B4%D9%82%D8%A9-%D9%81%D8%AE%D9%85%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D8%B2%D9%86-%D8%B1%D9%8A%D8%B2%D9%8A%D8%AF%D9%86%D8%B3-%D8%A8%D9%84%D9%88%D9%83-b-luxury-apartment-for-sale-i-ID130344518.html,For Sale,"Al Mawaleh, Muscat",48500.0,Sale,200.0,B Luxury Apartment for Sale i,dubizzle,242.5,"(0, 1]"
5.0,6,https://www.dubizzle.com.om/en/ad/for-sale-villa-4bhk-al-qurum-ID130135812.html,For Sale,"Qurum, Muscat",115000.0,Sale,200.0,For Sale Villa 4BHK Al Qurum,dubizzle,575.0,"(4, 6]"
2.0,2,https://www.dubizzle.com.om/en/ad/for-sale-fully-furnished-villa-jebel-saifah-ID129982248.html,For Sale,"Al Sifah, Muscat",170000.0,Sale,200.0,For Sale Fully Furnished Villa Jebel Saifah,dubizzle,850.0,"(1, 2]"
2.0,1,https://www.dubizzle.com.om/en/ad/one-bedroom-apartment-al-mouj-golf-links-83-m2-payment-plan-ID130464181.html,For Sale,"The Wave (Almouj), Muscat",155900.0,Sale,200.0,One Bedroom Apartment Al Mouj Golf Links 83 m Payment Plan,dubizzle,779.5,"(0, 1]"
3.0,2,https://www.dubizzle.com.om/en/ad/for-sale-1-bhk-flat-in-al-mouj-lagoon-ID130231178.html,For Sale,"The Wave (Almouj), Muscat",110000.0,Sale,200.0,For Sale 1 Bhk Flat In Al Mouj LAGOON,dubizzle,550.0,"(1, 2]"
2.0,1,https://www.dubizzle.com.om/en/ad/for-sale-2-bhk-flat-in-al-mouj-lagoon-ID130230323.html,For Sale,"The Wave (Almouj), Muscat",145000.0,Sale,200.0,For Sale 2 BHK Flat In Al Mouj Lagoon,dubizzle,725.0,"(0, 1]"
9.0,9,https://www.dubizzle.com.om/en/ad/for-sale-brand-new-5-bhk-villa-in-al-khoud-ID130215187.html,For Sale,"Al Khoud, Muscat",137000.0,Sale,200.0,For Sale Brand New 5 Bhk Villa In Al Khoud,dubizzle,685.0,"(6, 15]"
2.0,2,https://www.dubizzle.com.om/en/ad/for-sale-studio-free-hold-property-in-muscat-bay-ID130214699.html,For Sale,"Yiti, Muscat",74000.0,Sale,200.0,For Sale Studio Free Hold Property In Muscat Bay,dubizzle,370.0,"(1, 2]"
7.0,5,https://www.dubizzle.com.om/en/ad/for-sale-31-villa-in-muscat-hills-free-hold-ID130147576.html,For Sale,"Muscat Hills, Muscat",224000.0,Sale,200.0,For Sale 3 1 Villa In Muscat Hills Free Hold,dubizzle,1120.0,"(4, 6]"
3.0,3,https://www.dubizzle.com.om/en/ad/for-sale-2-bhk-in-rimal-boucher-ID130205049.html,For Sale,"Bosher, Muscat",75000.0,Sale,200.0,For Sale 2 Bhk In Rimal Boucher,dubizzle,375.0,"(2, 3]"
3.0,3,https://www.dubizzle.com.om/en/ad/for-sale-1-bhk-in-boucher-near-to-ammar-ibn-yasir-mosque-ID130186577.html,For Sale,"Bosher, Muscat",29000.0,Sale,200.0,For Sale 1 Bhk In Boucher Near to Ammar ibn Yasir Mosque,dubizzle,145.0,"(2, 3]"
2.0,2,https://www.dubizzle.com.om/en/ad/for-sale-flats-and-offices-in-ghala-residential-commercial-building-ID130089225.html,For Sale,"Ghala, Muscat",25000.0,Sale,200.0,For Sale Flats And Offices In Ghala Residential Commercial Building,dubizzle,125.0,"(1, 2]"
1.0,1,https://www.dubizzle.com.om/en/ad/free-hold-property-any-nationalities-can-buy-ID129880750.html,For Sale,"Al Khoud, Muscat",39900.0,Sale,200.0,free Hold property any Nationalities can buy,dubizzle,199.5,"(0, 1]"
2.0,1,https://www.dubizzle.com.om/en/ad/for-sale-1-bhk-flat-in-boucher-first-line-directly-opposite-oman-mall-ID130186626.html,For Sale,"Bosher, Muscat",35500.0,Sale,200.0,For Sale 1 Bhk Flat In Boucher First line directly opposite Oman Mall,dubizzle,177.5,"(0, 1]"
1.0,1,https://www.dubizzle.com.om/en/ad/for-sale-free-hold-studio-in-maident-al-sultan-hyathem-ID129955998.html,For Sale,"Al Seeb, Muscat",33250.0,Sale,200.0,For Sale Free Hold Studio In Maident Al Sultan Hyathem,dubizzle,166.25,"(0, 1]"
5.0,3,https://www.dubizzle.com.om/en/ad/3-br-limited-offer-furnished-freehold-townhouse-in-sultan-haitham-city-ID130263058.html,For Sale,"Al Maabilah, Muscat",176000.0,Sale,200.0,3 BR Limited Offer Furnished Freehold Townhouse in Sultan Haitham City,dubizzle,880.0,"(2, 3]"
3.0,3,https://www.dubizzle.com.om/en/ad/1-br-limited-offer-freehold-furnished-apartment-in-sultan-haitham-city-ID130263031.html,For Sale,"Al Maabilah, Muscat",56500.0,Sale,200.0,1 BR Limited Offer Freehold Furnished Apartment in Sultan Haitham City,dubizzle,282.5,"(2, 3]"
7.0,6,https://www.dubizzle.com.om/en/ad/amerat-modern-4-bedroom-villa-for-sale-ID130461758.html,For Sale,"Al Amarat, Muscat",102000.0,Sale,200.0,AMERAT MODERN 4 BEDROOM VILLA FOR SALE,dubizzle,510.0,"(4, 6]"
1.0,1,https://www.dubizzle.com.om/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%85%D8%AC%D9%85%D8%B9-%D8%A7%D9%84%D9%85%D8%B2%D9%86-%D8%A7%D9%84%D9%85%D9%88%D8%A7%D9%84%D8%AD-%D8%A7%D9%84%D8%B4%D9%85%D8%A7%D9%84%D9%8A%D8%A9-apartment-for-sale-in-al-ID130255865.html,For Sale,"Al Mawaleh, Muscat",40000.0,Sale,200.0,Apartment for Sale in Al,dubizzle,200.0,"(0, 1]"
1.0,1,https://www.dubizzle.com.om/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%85%D8%A8%D9%86%D9%89-%D8%A7%D9%84%D8%B7%D9%8A%D9%81-%D9%A1-%D8%A7%D9%84%D8%AE%D9%88%D8%B6-%D8%B4%D8%A7%D8%B1%D8%B9-%D9%85%D8%B2%D9%88%D9%86-%D8%A5%D8%B9%D9%84%D8%A7%D9%86-%D8%B1%D9%82%D9%85-44-ID129995095.html,For Sale,"Al Khoud, Muscat",33500.0,Sale,200.0,44,dubizzle,167.5,"(0, 1]"
1.0,1,https://www.dubizzle.com.om/en/ad/%D8%B4%D9%82%D8%A9-%D8%B1%D8%A7%D9%82%D9%8A%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B7%D9%8A%D9%81-1-%D8%A7%D9%84%D8%AE%D9%88%D8%B6-7-ID129883281.html,For Sale,"Al Khoud, Muscat",37000.0,Sale,200.0,1 7,dubizzle,185.0,"(0, 1]"
3.0,2,https://www.dubizzle.com.om/en/ad/%D8%B4%D9%82%D9%82-%D8%B1%D8%A7%D9%82%D9%8A%D8%A9-%D8%AA%D8%AD%D8%AA-%D8%A7%D9%84%D8%A7%D9%86%D8%B4%D8%A7%D8%A1-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D8%B9%D8%A8%D9%8A%D9%84%D8%A9-%D8%A7%D9%84%D8%AC%D9%86%D9%88%D8%A8%D9%8A%D8%A9-%D8%A7%D9%84%D9%85%D8%B1%D8%AD%D9%84%D8%A9-%D8%A7%D9%84%D8%AB%D8%A7%D9%85%D9%86%D8%A9-ID129793378.html,For Sale,"Al Maabilah, Muscat",26000.0,Sale,200.0,,dubizzle,130.0,"(1, 2]"
6.0,6,https://www.dubizzle.com.om/en/ad/%D9%81%D9%8A%D9%84%D8%A7-%D8%B1%D8%A7%D9%82%D9%8A%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%AE%D9%88%D8%B6-6-ID129901964.html,For Sale,"Al Khoud, Muscat",99000.0,Sale,200.0,6,dubizzle,495.0,"(4, 6]"
3.0,2,https://www.dubizzle.com.om/en/ad/luxurious-apartments-under-construction-for-sale-in-maabilah-south-8-ID129793387.html,For Sale,"Al Maabilah, Muscat",25500.0,Sale,200.0,Luxurious apartments under construction for sale in Maabilah South 8,dubizzle,127.5,"(1, 2]"
1.0,1,https://www.dubizzle.com.om/en/ad/%D8%B4%D9%82%D8%A9-%D8%B1%D8%A7%D9%82%D9%8A%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B4%D8%A7%D8%AF%D9%86-%D8%A7%D9%84%D8%AD%D9%8A%D9%84-%D8%A7%D9%84%D8%B4%D9%85%D8%A7%D9%84%D9%8A%D8%A9-elegant-apartment-for-sale-ID130291572.html,For Sale,"Al Hail, Muscat",35000.0,Sale,200.0,Elegant Apartment for Sale,dubizzle,175.0,"(0, 1]"
3.0,2,https://www.dubizzle.com.om/en/ad/spacious-2bhk-duplex-apartment-for-sale-in-sultan-haitham-city-muscat-ID130457651.html,For Sale,"Sultan Haitham City, Muscat",105424.0,Sale,200.0,Spacious 2BHK Duplex Apartment For Sale in Sultan Haitham City Muscat,dubizzle,527.12,"(1, 2]"
5.0,5,https://www.dubizzle.com.om/en/ad/spacious-corner-3bhk-townhouse-for-sale-in-sultan-haitham-city-muscat-ID130457522.html,For Sale,"Sultan Haitham City, Muscat",114600.0,Sale,200.0,Spacious Corner 3BHK Townhouse For Sale in Sultan Haitham City Muscat,dubizzle,573.0,"(4, 6]"
5.0,5,https://www.dubizzle.com.om/en/ad/corner-4-bhk-townhouse-for-sale-in-hay-alwafa-sultan-haitham-city-ID130457504.html,For Sale,"Sultan Haitham City, Muscat",123300.0,Sale,200.0,Corner 4 BHK Townhouse For Sale in Hay Alwafa Sultan Haitham City,dubizzle,616.5,"(4, 6]"
5.0,5,https://www.dubizzle.com.om/en/ad/spacious-4-bhk-townhouse-for-sale-in-hay-alwafa-sultan-haitham-city-ID130457485.html,For Sale,"Sultan Haitham City, Muscat",121200.0,Sale,200.0,Spacious 4 BHK Townhouse For Sale in Hay Alwafa Sultan Haitham City,dubizzle,606.0,"(4, 6]"
7.0,5,https://www.dubizzle.com.om/en/ad/luxurious-5-bhk-villa-for-sale-in-hay-alwafa-sultan-haitham-city-ID130457445.html,For Sale,"Sultan Haitham City, Muscat",292200.0,Sale,200.0,Luxurious 5 BHK Villa For Sale in Hay Alwafa Sultan Haitham City,dubizzle,1461.0,"(4, 6]"
7.0,6,https://www.dubizzle.com.om/en/ad/amerat-modern-4-bedroom-villa-ID130457399.html,For Sale,"Al Amarat, Muscat",102000.0,Sale,200.0,AMERAT MODERN 4 BEDROOM VILLA,dubizzle,510.0,"(4, 6]"
2.0,2,https://www.dubizzle.com.om/en/ad/modern-1-bhk-apartment-with-balcony-for-sale-in-sustainable-city-yiti-ID130176388.html,For Sale,"Yiti, Muscat",93394.0,Sale,200.0,Modern 1 BHK Apartment with Balcony for Sale in Sustainable City Yiti,dubizzle,466.97,"(1, 2]"
3.0,2,https://www.dubizzle.com.om/en/ad/%D8%B4%D9%82%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%B9%D9%84%D9%8A-%D8%B4%D8%A7%D8%B1%D8%B9-%D9%85%D8%B2%D9%88%D9%86-%D8%A8%D8%AC%D9%88%D8%A7%D8%B1-%D9%85%D8%B3%D8%AC%D8%AF-%D8%A7%D9%84%D8%B3%D9%8A%D8%AF%D9%87-%D9%85%D8%B2%D9%88%D9%86-ID130456859.html,For Sale,"Al Khoud, Muscat",26000.0,Sale,200.0,,dubizzle,130.0,"(1, 2]"
3.0,2,https://www.dubizzle.com.om/en/ad/freehold-luxurious-1-bhk-apartment-for-sale-in-muscat-bay-ID130456514.html,For Sale,"Muscat - Other, Muscat",88780.0,Sale,200.0,Freehold Luxurious 1 BHK Apartment For Sale in Muscat Bay,dubizzle,443.9,"(1, 2]"
3.0,3,https://www.dubizzle.com.om/en/ad/lavish-3-bhk-penthouse-with-pool-for-sale-in-wadi-zaha-payment-plan-ID130456465.html,For Sale,"Al Seeb, Muscat",158186.0,Sale,200.0,Lavish 3 BHK Penthouse with Pool for Sale in Wadi Zaha Payment Plan,dubizzle,790.93,"(2, 3]"
4.0,3,https://www.dubizzle.com.om/en/ad/luxurious-5bhk-villa-for-sale-in-aida-oceana-flexible-payment-plan-ID130455764.html,For Sale,"Yiti, Muscat",646500.0,Sale,200.0,Luxurious 5BHK Villa for Sale in AIDA OCEANA Flexible Payment Plan,dubizzle,3232.5,"(2, 3]"
3.0,3,https://www.dubizzle.com.om/en/ad/for-sale-free-hold-units-in-sultan-haythem-city-hay-al-wafaa-ID130044356.html,For Sale,"Sultan Haitham City, Muscat",48600.0,Sale,200.0,For Sale Free Hold Units In Sultan Haythem City Hay Al Wafaa,dubizzle,243.0,"(2, 3]"
2.0,2,https://www.dubizzle.com.om/en/ad/for-sale-free-hold-one-bhk-and-two-bhk-in-the-sustainable-city-yiti-ID129974673.html,For Sale,"Yiti, Muscat",90000.0,Sale,200.0,For Sale Free Hold One Bhk And Two Bhk In The Sustainable City Yiti,dubizzle,450.0,"(1, 2]"
1.0,1,https://www.dubizzle.com.om/en/ad/free-hold-property-for-sale-fully-furnished-studio-apartment-ID129915291.html,For Sale,"Al Khoud, Muscat",39900.0,Sale,200.0,Free Hold property For Sale Fully Furnished Studio Apartment,dubizzle,199.5,"(0, 1]"
1.0,1,https://www.dubizzle.com.om/en/ad/freehold-propertyany-nationalities-can-buy-for-sale-fully-furnished-ID129838251.html,For Sale,"Al Khoud, Muscat",47300.0,Sale,200.0,Freehold property Any Nationalities can buy For Sale Fully Furnished,dubizzle,236.5,"(0, 1]"
2.0,1,https://www.dubizzle.com.om/en/ad/for-sale-2-bhk-apartment-in-salalah-arina-residence-ID129838221.html,For Sale,"Salalah, Dhofar",58500.0,Sale,200.0,For Sale 2 Bhk Apartment In Salalah Arina Residence,dubizzle,292.5,"(0, 1]"
3.0,3,https://www.dubizzle.com.om/en/ad/for-sale-1-bhk-2-bhk-apartments-in-boucher-boucher-94-ID129841240.html,For Sale,"Bosher, Muscat",28500.0,Sale,200.0,For Sale 1 Bhk 2 Bhk Apartments in Boucher Boucher 94,dubizzle,142.5,"(2, 3]"
1.0,1,https://www.dubizzle.com.om/en/ad/stylish-studio-with-stunning-view-for-sale-in-jebel-sifah-ID130455559.html,For Sale,"Al Sifah, Muscat",45000.0,Sale,200.0,Stylish Studio with Stunning View for Sale in Jebel Sifah,dubizzle,225.0,"(0, 1]"
3.0,2,https://www.dubizzle.com.om/en/ad/luxurious-2bhk-apartment-with-balcony-for-sale-in-uptown-muscat-ID130455514.html,For Sale,"Muscat - Other, Muscat",119394.0,Sale,200.0,Luxurious 2BHK Apartment With Balcony For Sale in Uptown Muscat,dubizzle,596.97,"(1, 2]"
3.0,2,https://www.dubizzle.com.om/en/ad/luxury-spacious-2bhk-apartment-for-sale-in-uptown-muscat-ID130455377.html,For Sale,"Muscat - Other, Muscat",106731.0,Sale,200.0,Luxury Spacious 2BHK Apartment For Sale in Uptown Muscat,dubizzle,533.655,"(1, 2]"
2.0,1,https://www.dubizzle.com.om/en/ad/spacious-beachfront-1-bhk-apartment-in-the-residence-mandarin-oriental-ID130455116.html,For Sale,"Muscat - Other, Muscat",200432.0,Sale,200.0,Spacious Beachfront 1 BHK Apartment in The Residence Mandarin Oriental,dubizzle,1002.16,"(0, 1]"
5.0,3,https://www.dubizzle.com.om/en/ad/luxury-furnished-3bhk-villa-for-sale-in-trump-cliff-villas-muscat-ID130454936.html,For Sale,"Muscat - Other, Muscat",722318.0,Sale,200.0,Luxury Furnished 3BHK Villa For Sale in Trump Cliff Villas Muscat,dubizzle,3611.59,"(2, 3]"
6.0,6,https://www.dubizzle.com.om/en/ad/sr-ar-153-villa-for-sale-in-almawaleh-south%D9%81%D9%8A%D9%84%D8%A7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D9%88%D8%A7%D9%84%D8%AD-%D8%A7%D9%84-ID130454827.html,For Sale,"Al Mawaleh, Muscat",110000.0,Sale,200.0,SR AR 153 Villa for sale in almawaleh south,dubizzle,550.0,"(4, 6]"
5.0,3,https://www.dubizzle.com.om/en/ad/upscale-furnished-3-bhk-villa-for-sale-in-trump-cliff-villas-muscat-ID130454810.html,For Sale,"Muscat - Other, Muscat",664200.0,Sale,200.0,Upscale Furnished 3 BHK Villa for Sale in Trump Cliff Villas Muscat,dubizzle,3321.0,"(2, 3]"
